index,num_words,num_different_forms,num_different_forms_incidence,num_words_with_punct,num_paragraphs,num_paragraphs_incidence,num_sentences,num_sentences_incidence,sentences_per_paragraph_mean,sentences_per_paragraph_std,sentences_length_mean,sentences_length_std,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,num_syllables_words_mean,num_syllables_words_std,words_length_mean,words_length_std,words_length_no_stopwords_mean,words_length_no_stopwords_std,lemmas_length_mean,lemmas_length_std,lexical_density,noun_density,verb_density,adj_density,adv_density,simple_ttr,content_ttr,nttr,vttr,adj_ttr,adv_ttr,lemma_ttr,lemma_content_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,honore,maas,mtld,flesch,min_wf_per_sentence,num_rare_nouns,num_rare_nouns_incidence,num_rare_adj,num_rare_adj_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_words,num_rare_words_incidence,num_dif_rare_words,num_dif_rare_words_incidence,mean_rare,mean_distinct_rare,num_lexic_words,num_lexic_words_incidence,num_noun,num_noun_incidence,num_proper_noun,num_proper_noun_incidence,ratio_proper_nouns_per_nouns,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_verb,num_verb_incidence,num_past,num_past_incidence,num_pres,num_pres_incidence,num_indic,num_indic_incidence,num_impera,num_impera_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron,num_third_pers_pron_incidence,left_embeddedness,num_decendents_noun_phrase,num_modifiers_noun_phrase,mean_depth_per_sentence,num_subord,num_subord_incidence,num_punct_marks_per_sentence,num_total_prop,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,num_neg,negation_incidence,num_ger,gerund_incidence,num_inf,infinitive_incidence,polysemic_index,hypernymy_verbs_index,hypernymy_nouns_index,hypernymy_index,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives,all_connectives_incidence,causal_connectives,causal_connectives_incidence,temporal_connectives,temporal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,logical_connectives,logical_connectives_incidence,adversative_connectives,adversative_connectives_incidence
10,323.0,180,557.2755,361.0,3,9.2879,17.0,52.6316,5.6667,2.8674,19.0,11.7173,6.8235,4.7184,1.8576,0.91,4.3622,2.4104,6.5086,1.9935,4.1579,2.2512,0.517,0.1734,0.2291,0.0774,0.0372,0.5573,0.7287,0.6964,0.8784,0.84,0.5,0.5851,0.6245,0.6964,0.6216,0.68,0.5,940.9509,0.0499,75.5398,76.0049,3.4182,5.0,15.4799,5.0,15.4799,22.0,68.1115,0.0,0.0,32.0,99.0712,32.0,99.0712,19.1617,24.6154,167.0,517.0279,56.0,173.3746,0.0,0.0,0.0,25.0,77.3994,12.0,37.1517,74.0,229.1022,17.0,52.6316,29.0,89.7833,47.0,145.5108,2.0,6.192,8.0,24.7678,0.4706,29.0,89.7833,9.0,27.8638,5.0,15.4799,16.0,49.5356,4.0588,1.0737,0.9368,5.7059,44.0,136.2229,2.2353,78.0,4.5882,4.3529,5.5882,294.1176,229.1022,6.0,18.5759,1.0,3.096,14.0,43.3437,4.8354,2.0,8.0238,6.5179,0.3571,0.1731,0.4375,0.2279,0.3125,0.1618,0.0293,0.0354,0.0171,0.0301,41.0,126.935,12.0,37.1517,7.0,21.6718,3.0,9.2879,17.0,52.6316,2.0,6.192
11,315.0,163,517.4603,342.0,3,9.5238,12.0,38.0952,4.0,0.8165,26.25,8.7381,10.0833,3.9042,1.8889,0.9311,4.3248,2.3788,6.2645,1.936,4.1815,2.2194,0.4857,0.1873,0.1873,0.0381,0.073,0.5175,0.7688,0.7119,0.8814,0.9167,0.5652,0.6063,0.7307,0.678,0.7627,0.9167,0.5652,831.0707,0.0585,84.6274,66.7317,3.0283,20.0,63.4921,0.0,0.0,23.0,73.0159,0.0,0.0,43.0,136.5079,34.0,107.9365,28.1046,29.0598,153.0,485.7143,59.0,187.3016,8.0,25.3968,0.1194,12.0,38.0952,23.0,73.0159,59.0,187.3016,14.0,44.4444,2.0,6.3492,33.0,104.7619,0.0,0.0,5.0,15.873,0.3571,11.0,34.9206,0.0,0.0,0.0,0.0,11.0,34.9206,5.9167,1.2045,1.0909,5.9167,30.0,95.2381,2.25,59.0,4.9167,4.9167,7.3333,279.3651,187.3016,3.0,9.5238,3.0,9.5238,17.0,53.9683,4.617,2.0455,7.6136,5.7576,0.4444,0.4737,0.4545,0.3182,0.4545,0.2879,0.0346,0.0328,0.0242,0.0298,38.0,120.6349,7.0,22.2222,8.0,25.3968,1.0,3.1746,16.0,50.7937,6.0,19.0476
12,345.0,178,515.942,421.0,14,40.5797,30.0,86.9565,2.1429,1.1249,11.5,8.8006,4.5667,3.2628,1.9913,1.1125,4.7907,2.9368,7.5036,2.3865,4.6221,2.7549,0.5101,0.1855,0.1797,0.0754,0.0696,0.5159,0.737,0.7344,0.8548,0.6923,0.6667,0.6319,0.6656,0.6875,0.5806,0.7692,0.625,821.3305,0.0567,70.5289,75.6317,2.0407,23.0,66.6667,15.0,43.4783,17.0,49.2754,2.0,5.7971,57.0,165.2174,40.0,115.942,32.3864,29.8507,176.0,510.1449,64.0,185.5072,11.0,31.8841,0.1467,26.0,75.3623,24.0,69.5652,62.0,179.7101,23.0,66.6667,15.0,43.4783,47.0,136.2319,0.0,0.0,9.0,26.087,0.3913,12.0,34.7826,1.0,2.8986,1.0,2.8986,9.0,26.087,2.9333,1.2453,1.0755,4.2667,28.0,81.1594,2.5333,75.0,2.5,2.0667,3.5333,307.2464,179.7101,5.0,14.4928,3.0,8.6957,10.0,28.9855,4.0649,1.6667,7.9737,6.46,0.125,0.0769,0.069,0.0805,0.069,0.0667,0.0093,0.0305,0.01,0.0318,26.0,75.3623,1.0,2.8986,9.0,26.087,0.0,0.0,16.0,46.3768,0.0,0.0
13,327.0,183,559.633,360.0,3,9.1743,9.0,27.5229,3.0,0.8165,36.3333,11.9907,13.4444,4.2193,1.8869,0.9781,4.4383,2.3764,6.6033,1.8429,4.0586,2.1372,0.5046,0.2049,0.159,0.0642,0.0765,0.5596,0.8033,0.7761,0.8846,0.9524,0.6,0.581,0.7114,0.7463,0.6346,0.9048,0.56,902.2789,0.0493,98.2498,56.569,2.3833,5.0,15.2905,5.0,15.2905,13.0,39.7554,1.0,3.0581,24.0,73.3945,23.0,70.3364,14.5455,17.2932,165.0,504.5872,67.0,204.893,4.0,12.2324,0.0563,21.0,64.2202,25.0,76.4526,52.0,159.0214,8.0,24.4648,0.0,0.0,28.0,85.6269,0.0,0.0,1.0,3.0581,0.125,16.0,48.9297,0.0,0.0,0.0,0.0,16.0,48.9297,4.6667,1.5474,1.2842,6.7778,36.0,110.0917,3.6667,61.0,6.7778,5.7778,10.5556,290.5199,159.0214,6.0,18.3486,4.0,12.2324,16.0,48.9297,5.0345,2.3125,6.6444,5.5082,0.3333,0.3,0.875,0.6389,0.5,0.3056,0.0242,0.0238,0.0218,0.0224,26.0,79.5107,3.0,9.1743,6.0,18.3486,0.0,0.0,13.0,39.7554,4.0,12.2324
14,1105.0,484,438.009,1212.0,9,8.1448,56.0,50.6787,6.2222,2.78,19.7321,8.688,8.3393,3.5721,1.9385,1.0359,4.5309,2.6588,6.8801,2.105,4.3764,2.5381,0.4552,0.2208,0.1529,0.0489,0.0326,0.438,0.7738,0.7664,0.8935,0.9074,0.5278,0.5204,0.7231,0.7295,0.7278,0.9074,0.5278,1458.4033,0.0497,98.5542,70.4055,2.7098,69.0,62.4434,29.0,26.2443,88.0,79.638,0.0,0.0,186.0,168.3258,176.0,159.276,36.9781,43.4568,503.0,455.2036,244.0,220.8145,50.0,45.2489,0.1701,54.0,48.8688,36.0,32.5792,169.0,152.9412,78.0,70.5882,5.0,4.5249,117.0,105.8824,0.0,0.0,29.0,26.2443,0.3718,56.0,50.6787,1.0,0.905,1.0,0.905,55.0,49.7738,3.9643,1.5836,1.2521,5.375,82.0,74.2081,1.9107,178.0,3.1786,3.0179,6.3036,319.457,152.9412,12.0,10.8597,7.0,6.3348,25.0,22.6244,4.3992,2.6786,7.988,7.2216,0.0851,0.0608,0.1818,0.2013,0.0909,0.0532,0.0084,0.022,0.0064,0.0205,101.0,91.4027,25.0,22.6244,13.0,11.7647,0.0,0.0,34.0,30.7692,29.0,26.2443
15,1150.0,545,473.913,1414.0,47,40.8696,133.0,115.6522,2.8298,2.1667,8.6466,6.8322,3.6015,2.9531,2.0183,1.0909,4.7319,2.7522,7.0856,2.2706,4.5735,2.6504,0.5096,0.2122,0.1678,0.067,0.0626,0.4739,0.7412,0.7541,0.8135,0.8831,0.5139,0.533,0.658,0.7008,0.6528,0.7922,0.4861,1235.6151,0.0433,110.8631,76.9248,2.9014,98.0,85.2174,34.0,29.5652,87.0,75.6522,3.0,2.6087,222.0,193.0435,192.0,166.9565,37.884,43.5374,586.0,509.5652,244.0,212.1739,25.0,21.7391,0.0929,77.0,66.9565,72.0,62.6087,193.0,167.8261,53.0,46.087,63.0,54.7826,128.0,111.3043,5.0,4.3478,15.0,13.0435,0.283,71.0,61.7391,34.0,29.5652,30.0,26.087,27.0,23.4783,1.9098,1.4467,1.2075,3.6466,67.0,58.2609,1.985,240.0,1.8045,1.4511,2.609,301.7391,167.8261,20.0,17.3913,5.0,4.3478,28.0,24.3478,3.9745,2.0811,7.9325,6.85,0.0698,0.0345,0.1212,0.0377,0.0758,0.0142,0.017,0.0596,0.0052,0.0294,98.0,85.2174,17.0,14.7826,22.0,19.1304,2.0,1.7391,39.0,33.913,18.0,15.6522
16,348.0,178,511.4943,389.0,10,28.7356,18.0,51.7241,1.8,0.9798,19.3333,10.2578,6.5556,4.3744,1.8477,0.9017,4.389,2.3745,6.6186,1.8637,4.0893,2.2291,0.4397,0.2011,0.1552,0.0402,0.0431,0.5115,0.7941,0.7429,0.8333,1.0,0.6,0.6236,0.7442,0.7286,0.6481,1.0,0.6,822.5475,0.0575,77.1862,76.2579,3.5017,18.0,51.7241,5.0,14.3678,16.0,45.977,0.0,0.0,39.0,112.069,31.0,89.0805,25.4902,25.8333,153.0,439.6552,70.0,201.1494,6.0,17.2414,0.0789,14.0,40.2299,15.0,43.1034,54.0,155.1724,16.0,45.977,14.0,40.2299,37.0,106.3218,0.0,0.0,12.0,34.4828,0.75,24.0,68.9655,3.0,8.6207,2.0,5.7471,21.0,60.3448,4.6667,1.416,1.008,5.3333,26.0,74.7126,2.2778,63.0,3.5,3.0,6.9444,359.1954,155.1724,5.0,14.3678,2.0,5.7471,11.0,31.6092,4.6747,1.7333,7.6957,6.2295,0.125,0.1667,0.2941,0.2222,0.1176,0.1307,0.0143,0.0268,0.0141,0.0299,40.0,114.9425,11.0,31.6092,6.0,17.2414,0.0,0.0,18.0,51.7241,5.0,14.3678
17,1229.0,472,384.0521,1406.0,16,13.0187,85.0,69.1619,5.3125,3.6864,14.4588,8.3674,5.0706,3.2568,1.9284,1.0973,4.3437,2.6731,6.9907,2.3181,4.1956,2.5724,0.4833,0.1839,0.1823,0.0545,0.0627,0.3841,0.6548,0.6416,0.7054,0.8955,0.3766,0.4158,0.5603,0.5973,0.4911,0.7761,0.3766,1130.4407,0.0581,83.5778,76.3882,3.1893,48.0,39.0561,31.0,25.2238,76.0,61.8389,3.0,2.441,158.0,128.5598,148.0,120.4231,26.5993,38.1443,594.0,483.3198,226.0,183.8893,5.0,4.0683,0.0216,67.0,54.5159,77.0,62.6526,224.0,182.262,73.0,59.3979,23.0,18.7144,155.0,126.1188,1.0,0.8137,29.0,23.5964,0.3973,116.0,94.3857,7.0,5.6957,7.0,5.6957,108.0,87.8763,3.2471,1.2,0.9974,4.6353,107.0,87.0627,2.0824,236.0,2.7765,2.6353,4.5294,313.2628,182.262,24.0,19.5281,12.0,9.764,28.0,22.7828,3.9865,1.4091,8.0282,6.7104,0.087,0.0993,0.25,0.2045,0.0833,0.0697,0.016,0.032,0.014,0.033,115.0,93.572,19.0,15.4597,25.0,20.3417,2.0,1.6273,47.0,38.2425,22.0,17.9007
18,338.0,180,532.5444,377.0,5,14.7929,14.0,41.4201,2.8,0.7483,24.1429,10.8487,9.6429,3.7722,2.1065,1.1769,4.8249,2.956,7.5333,2.4184,4.6172,2.7987,0.4704,0.1746,0.1864,0.0473,0.0621,0.5325,0.7488,0.6441,0.8571,0.875,0.619,0.6124,0.7001,0.5763,0.7302,0.875,0.619,989.5761,0.0538,97.5058,55.8238,2.6807,18.0,53.2544,3.0,8.8757,19.0,56.213,2.0,5.9172,42.0,124.2604,31.0,91.716,26.4151,26.2712,159.0,470.4142,59.0,174.5562,9.0,26.6272,0.1324,16.0,47.3373,21.0,62.1302,63.0,186.3905,16.0,47.3373,1.0,2.9586,32.0,94.6746,0.0,0.0,9.0,26.6272,0.5625,18.0,53.2544,0.0,0.0,0.0,0.0,18.0,53.2544,3.5714,1.2165,1.0103,6.0714,34.0,100.5917,2.7857,67.0,4.7857,4.5,6.9286,286.9822,186.3905,5.0,14.7929,4.0,11.8343,14.0,41.4201,4.1538,1.4783,7.4375,4.9455,0.2222,0.2143,0.5385,0.4615,0.3846,0.3956,0.0449,0.0355,0.0337,0.0342,37.0,109.4675,6.0,17.7515,5.0,14.7929,1.0,2.9586,14.0,41.4201,11.0,32.5444
19,156.0,99,634.6154,181.0,6,38.4615,15.0,96.1538,2.5,1.6073,10.4,4.8689,4.1333,1.9956,1.8846,0.9403,4.5705,2.4472,6.4677,2.0535,4.4231,2.3067,0.5449,0.2372,0.1667,0.0385,0.1026,0.6346,0.6888,0.7568,0.7692,0.6667,0.5625,0.7179,0.6888,0.7568,0.7692,0.6667,0.5625,700.385,0.0496,110.3883,83.1551,3.452,4.0,25.641,4.0,25.641,6.0,38.4615,0.0,0.0,14.0,89.7436,13.0,83.3333,16.4706,21.3115,85.0,544.8718,37.0,237.1795,4.0,25.641,0.0976,6.0,38.4615,16.0,102.5641,26.0,166.6667,4.0,25.641,13.0,83.3333,19.0,121.7949,0.0,0.0,0.0,0.0,0.0,5.0,32.0513,0.0,0.0,0.0,0.0,5.0,32.0513,3.2667,1.24,1.14,4.1333,12.0,76.9231,1.6667,32.0,2.1333,1.7333,3.3333,320.5128,166.6667,1.0,6.4103,0.0,0.0,6.0,38.4615,2.7143,1.0,7.3077,5.9697,0.0,0.0526,0.0714,0.0952,0.0,0.0762,0.0079,0.0286,0.0238,0.0687,15.0,96.1538,4.0,25.641,3.0,19.2308,0.0,0.0,8.0,51.2821,0.0,0.0
20,239.0,140,585.7741,282.0,1,4.1841,17.0,71.1297,17.0,0.0,14.0588,9.3146,5.7059,2.6516,1.9916,1.1389,4.4896,2.7842,6.8144,2.7521,4.3776,2.5771,0.4854,0.1632,0.1715,0.0879,0.0628,0.5858,0.7805,0.7436,0.9024,0.8095,0.6667,0.6736,0.6978,0.6923,0.7561,0.8095,0.5333,876.2519,0.0504,94.2178,73.0021,1.8641,4.0,16.7364,6.0,25.1046,15.0,62.7615,0.0,0.0,25.0,104.6025,25.0,104.6025,21.5517,26.8817,116.0,485.3556,39.0,163.1799,9.0,37.6569,0.1875,21.0,87.8661,15.0,62.7615,41.0,171.5481,15.0,62.7615,5.0,20.9205,24.0,100.4184,0.0,0.0,6.0,25.1046,0.4,11.0,46.0251,1.0,4.1841,1.0,4.1841,9.0,37.6569,3.5294,1.1304,1.058,4.4118,21.0,87.8661,2.5294,46.0,2.7059,2.4118,4.0588,288.7029,171.5481,3.0,12.5523,0.0,0.0,9.0,37.6569,3.7206,2.5333,9.1379,6.8864,0.0625,0.1176,0.1875,0.1691,0.0625,0.1176,0.0158,0.0352,0.0135,0.0311,20.0,83.682,8.0,33.4728,0.0,0.0,0.0,0.0,10.0,41.841,2.0,8.3682
21,1033.0,408,394.9661,1198.0,14,13.5528,44.0,42.5944,3.1429,1.407,23.4773,15.2606,8.9091,5.2821,1.9303,0.9981,4.3933,2.4499,6.6148,1.889,4.1781,2.2913,0.4792,0.1955,0.1675,0.0465,0.0697,0.395,0.7019,0.7079,0.7457,0.9375,0.4167,0.4627,0.6269,0.6782,0.5376,0.875,0.4167,938.7427,0.0592,77.3479,67.0752,2.3718,58.0,56.1471,25.0,24.2014,85.0,82.2846,2.0,1.9361,170.0,164.5692,146.0,141.3359,34.3434,42.6901,495.0,479.1868,202.0,195.547,27.0,26.1375,0.1179,48.0,46.4666,72.0,69.6999,173.0,167.4734,12.0,11.6167,15.0,14.5208,112.0,108.4221,0.0,0.0,7.0,6.7764,0.5833,47.0,45.4985,1.0,0.9681,1.0,0.9681,46.0,44.5305,3.25,1.3707,1.0249,5.6818,102.0,98.7415,3.75,185.0,4.2045,3.9318,7.2955,310.7454,167.4734,5.0,4.8403,8.0,7.7444,16.0,15.4889,4.0866,1.7667,8.1126,7.0608,0.1,0.1148,0.2791,0.1776,0.1395,0.0814,0.0092,0.0178,0.0088,0.0259,108.0,104.5499,21.0,20.3291,25.0,24.2014,4.0,3.8722,34.0,32.9138,24.0,23.2333
22,490.0,223,455.102,593.0,17,34.6939,34.0,69.3878,2.0,1.4951,14.4118,10.9225,5.5294,3.6156,1.9061,0.9997,4.4331,2.6463,6.5957,2.4291,4.251,2.5531,0.4653,0.2347,0.1286,0.0571,0.0449,0.4551,0.759,0.5565,0.9048,0.8929,0.6818,0.5388,0.7251,0.5478,0.7778,0.8929,0.6818,952.244,0.062,65.5303,77.7727,3.2921,12.0,24.4898,7.0,14.2857,24.0,48.9796,1.0,2.0408,44.0,89.7959,39.0,79.5918,19.2982,24.2236,228.0,465.3061,115.0,234.6939,12.0,24.4898,0.0945,28.0,57.1429,22.0,44.898,63.0,128.5714,28.0,57.1429,12.0,24.4898,41.0,83.6735,0.0,0.0,9.0,18.3673,0.3214,23.0,46.9388,3.0,6.1224,3.0,6.1224,18.0,36.7347,4.9706,1.7643,1.2357,4.8529,24.0,48.9796,3.0294,78.0,2.2941,1.8529,4.6176,320.4082,128.5714,1.0,2.0408,0.0,0.0,11.0,22.449,4.1719,1.8,8.4494,7.4904,0.4118,0.3056,0.3939,0.3191,0.3636,0.2656,0.0292,0.0486,0.0243,0.0439,81.0,165.3061,24.0,48.9796,21.0,42.8571,2.0,4.0816,29.0,59.1837,5.0,10.2041
23,741.0,329,443.9946,832.0,6,8.0972,41.0,55.3306,6.8333,4.9805,18.0732,11.9397,6.7561,4.8074,1.8664,1.0166,4.3261,2.622,6.87,2.1658,4.3099,2.5187,0.4818,0.1862,0.193,0.0472,0.0553,0.444,0.7162,0.6667,0.8531,0.8571,0.4878,0.4872,0.6475,0.6449,0.6573,0.8,0.4878,1085.2531,0.0557,81.8556,76.4216,2.8124,37.0,49.9325,16.0,21.5924,46.0,62.0783,0.0,0.0,99.0,133.6032,84.0,113.3603,27.7311,32.3077,357.0,481.7814,138.0,186.2348,0.0,0.0,0.0,35.0,47.2335,41.0,55.3306,143.0,192.9825,19.0,25.641,69.0,93.1174,82.0,110.6613,1.0,1.3495,8.0,10.7962,0.4211,55.0,74.224,6.0,8.0972,6.0,8.0972,49.0,66.1269,2.9268,1.4259,1.125,5.439,74.0,99.865,2.2195,148.0,3.6098,3.4878,5.2683,291.498,192.9825,13.0,17.5439,5.0,6.7476,21.0,28.3401,3.6831,1.875,8.8056,7.2214,0.2,0.0825,0.475,0.2793,0.2,0.1049,0.0265,0.0472,0.0152,0.0336,80.0,107.9622,19.0,25.641,15.0,20.2429,3.0,4.0486,34.0,45.8839,9.0,12.1457
24,428.0,228,532.7103,491.0,4,9.3458,23.0,53.7383,5.75,3.1125,18.6087,9.5723,7.6087,3.8644,2.0584,1.1495,4.7126,2.8398,7.32,2.2679,4.6028,2.7499,0.5187,0.222,0.1589,0.0678,0.0701,0.5327,0.7858,0.6632,0.8824,0.931,0.6667,0.5444,0.7291,0.6421,0.6765,0.931,0.6667,1176.4102,0.0492,101.748,64.3545,2.2543,28.0,65.4206,10.0,23.3645,31.0,72.4299,3.0,7.0093,72.0,168.2243,64.0,149.5327,32.4324,37.8698,222.0,518.6916,95.0,221.9626,2.0,4.6729,0.0206,29.0,67.757,30.0,70.0935,68.0,158.8785,20.0,46.729,6.0,14.0187,43.0,100.4673,0.0,0.0,9.0,21.028,0.45,19.0,44.3925,2.0,4.6729,2.0,4.6729,16.0,37.3832,4.8261,1.4677,1.2016,4.913,29.0,67.757,2.7391,70.0,3.0435,2.9565,5.3913,289.7196,158.8785,8.0,18.6916,2.0,4.6729,10.0,23.3645,3.3223,2.0588,9.0606,7.6265,0.2105,0.2297,0.3182,0.415,0.2273,0.3439,0.0287,0.036,0.0271,0.0338,42.0,98.1308,10.0,23.3645,4.0,9.3458,1.0,2.3364,18.0,42.0561,9.0,21.028
25,292.0,162,554.7945,356.0,10,34.2466,20.0,68.4932,2.0,1.6125,14.6,7.9837,5.2,2.9597,1.8425,0.97,4.2432,2.4605,6.4231,2.0971,4.1678,2.3458,0.5103,0.1918,0.2055,0.0274,0.0856,0.5548,0.766,0.6071,0.8167,1.0,0.64,0.6507,0.7288,0.625,0.65,1.0,0.64,832.0667,0.0524,82.2614,81.4001,2.903,20.0,68.4932,3.0,10.274,10.0,34.2466,0.0,0.0,33.0,113.0137,18.0,61.6438,22.1477,16.8224,149.0,510.274,56.0,191.7808,2.0,6.8493,0.0345,8.0,27.3973,25.0,85.6164,60.0,205.4795,22.0,75.3425,15.0,51.3699,44.0,150.6849,0.0,0.0,11.0,37.6712,0.5,19.0,65.0685,7.0,23.9726,7.0,23.9726,10.0,34.2466,3.1,0.8989,0.8315,4.65,32.0,109.589,3.2,67.0,3.35,3.0,4.45,304.7945,205.4795,8.0,27.3973,3.0,10.274,7.0,23.9726,3.6,1.9,9.2059,7.5455,0.2,0.2174,0.3684,0.2684,0.2632,0.2263,0.0345,0.0517,0.0257,0.0425,34.0,116.4384,9.0,30.8219,5.0,17.1233,1.0,3.4247,16.0,54.7945,3.0,10.274
26,361.0,209,578.9474,403.0,2,5.5402,24.0,66.482,12.0,4.0,15.0417,7.7593,5.375,3.1466,1.9114,1.0167,4.4488,2.4638,6.7287,2.1522,4.2909,2.347,0.4488,0.1607,0.1801,0.0416,0.0665,0.5789,0.8571,0.8793,0.9077,0.9333,0.7083,0.6233,0.7737,0.8793,0.6154,0.9333,0.6667,1113.5813,0.0441,105.7134,76.8161,3.5612,9.0,24.9307,3.0,8.3102,19.0,52.6316,2.0,5.5402,33.0,91.4127,32.0,88.6427,20.3704,22.695,162.0,448.7535,58.0,160.6648,14.0,38.7812,0.1944,15.0,41.5512,24.0,66.482,65.0,180.0554,7.0,19.3906,28.0,77.5623,42.0,116.3435,0.0,0.0,4.0,11.0803,0.5714,22.0,60.9418,3.0,8.3102,1.0,2.7701,19.0,52.6316,2.9167,1.2358,0.9906,4.9167,37.0,102.4931,1.75,74.0,3.0833,2.7083,4.4167,293.6288,180.0554,5.0,13.8504,0.0,0.0,10.0,27.7008,4.4815,1.6,8.4146,6.5893,0.0455,0.0203,0.0435,0.0688,0.0435,0.0326,0.0189,0.0438,0.008,0.0244,36.0,99.723,10.0,27.7008,8.0,22.1607,1.0,2.7701,12.0,33.241,5.0,13.8504
27,266.0,154,578.9474,296.0,2,7.5188,15.0,56.391,7.5,0.5,17.7333,11.2337,6.7333,4.404,1.8872,1.0012,4.4812,2.6644,6.8911,2.2022,4.3158,2.5067,0.5,0.1842,0.2068,0.0489,0.0602,0.5789,0.8234,0.7959,0.8727,1.0,0.625,0.6203,0.7587,0.7959,0.6909,0.9231,0.625,829.8484,0.0496,96.8858,75.5189,2.9353,8.0,30.0752,4.0,15.0376,17.0,63.9098,1.0,3.7594,30.0,112.782,27.0,101.5038,22.5564,24.5455,133.0,500.0,49.0,184.2105,6.0,22.5564,0.1091,13.0,48.8722,16.0,60.1504,55.0,206.7669,13.0,48.8722,10.0,37.594,36.0,135.3383,0.0,0.0,7.0,26.3158,0.5385,18.0,67.6692,0.0,0.0,0.0,0.0,13.0,48.8722,2.0,1.2179,1.0256,5.2,31.0,116.5414,2.0,58.0,3.8667,3.6667,5.2,293.2331,206.7669,3.0,11.2782,1.0,3.7594,12.0,45.1128,4.4789,1.25,8.0,5.8824,0.2308,0.1429,0.3571,0.1714,0.2143,0.0857,0.0231,0.0345,0.0116,0.0262,28.0,105.2632,4.0,15.0376,9.0,33.8346,0.0,0.0,13.0,48.8722,2.0,7.5188
28,1580.0,628,397.4684,1858.0,35,22.1519,109.0,68.9873,3.1143,2.8563,14.4954,9.9306,5.5688,4.0938,1.8475,0.9567,4.341,2.4726,6.654,1.9699,4.204,2.3516,0.4544,0.188,0.1494,0.0525,0.0646,0.3975,0.6845,0.7138,0.8093,0.8916,0.3235,0.4544,0.5893,0.6768,0.5254,0.8313,0.3235,1122.2104,0.0512,107.1468,81.2066,2.8103,85.0,53.7975,35.0,22.1519,66.0,41.7722,2.0,1.2658,188.0,118.9873,166.0,105.0633,26.1838,32.8713,718.0,454.4304,297.0,187.9747,70.0,44.3038,0.1907,83.0,52.5316,102.0,64.557,236.0,149.3671,48.0,30.3797,62.0,39.2405,145.0,91.7722,1.0,0.6329,24.0,15.1899,0.5,82.0,51.8987,10.0,6.3291,9.0,5.6962,58.0,36.7089,3.4495,1.5121,1.1437,4.7615,109.0,68.9873,2.5505,285.0,2.6147,2.1651,4.5321,312.6582,149.3671,35.0,22.1519,9.0,5.6962,43.0,27.2152,4.1016,1.7541,8.1304,6.6791,0.0541,0.0659,0.1111,0.0746,0.0556,0.0255,0.0145,0.0468,0.0085,0.0259,159.0,100.6329,33.0,20.8861,27.0,17.0886,7.0,4.4304,67.0,42.4051,25.0,15.8228
29,1182.0,505,427.242,1326.0,16,13.5364,66.0,55.8376,4.125,2.6663,17.9091,9.833,6.9545,3.8393,2.0262,1.1206,4.5763,2.7109,7.0436,2.2067,4.4015,2.5806,0.4814,0.2115,0.154,0.0601,0.0558,0.4272,0.7068,0.74,0.8352,0.8732,0.3788,0.5279,0.6291,0.712,0.6099,0.831,0.3636,1175.509,0.0505,82.5403,66.9991,2.6848,45.0,38.0711,27.0,22.8426,75.0,63.4518,3.0,2.5381,150.0,126.9036,137.0,115.9052,26.362,32.4645,569.0,481.3875,250.0,211.5059,26.0,21.9966,0.0942,71.0,60.0677,66.0,55.8376,182.0,153.9763,74.0,62.6058,18.0,15.2284,120.0,101.5228,0.0,0.0,36.0,30.4569,0.4865,51.0,43.1472,18.0,15.2284,11.0,9.3063,33.0,27.9188,4.7727,1.8329,1.3256,5.197,79.0,66.8359,2.1818,193.0,2.9242,2.7576,5.2576,293.5702,153.9763,22.0,18.6125,6.0,5.0761,26.0,21.9966,4.1502,1.8889,7.8251,6.8493,0.12,0.0688,0.1538,0.0867,0.1077,0.0424,0.0154,0.037,0.0089,0.0239,90.0,76.1421,15.0,12.6904,13.0,10.9983,6.0,5.0761,41.0,34.687,15.0,12.6904
